Word,Lg10WF
connote,0.47712125471966244
connubial,0.6989700043360189
conquerer,0.3010299956639812
conquistador,0.9030899869919435
conquistadores,0.6020599913279624
conquistadors,0.6020599913279624
consarned,0.47712125471966244
conscientiously,0.6989700043360189
conscientiousness,0.3010299956639812
consciousnesses,0.47712125471966244
conscript,0.6020599913279624
conscripted,0.6989700043360189
conscripting,0.3010299956639812
conscripts,0.8450980400142568
consecrate,0.9542425094393249
consecrates,0.3010299956639812
consecration,0.47712125471966244
consecutively,0.9542425094393249
consensually,0.3010299956639812
consequent,0.7781512503836436
consequential,0.47712125471966244
conservationist,0.6020599913279624
conservationists,0.3010299956639812
conservatism,0.3010299956639812
conservatoire,0.9030899869919435
conservator,0.9542425094393249
conservatories,0.7781512503836436
conservatorium,0.3010299956639812
conservators,0.3010299956639812
conservatorship,0.3010299956639812
conserved,0.6989700043360189
conserves,0.3010299956639812
conserving,0.9542425094393249
considerately,0.3010299956639812
consignee,0.6020599913279624
consigning,0.6020599913279624
consignments,0.3010299956639812
consignor,0.3010299956639812
consistence,0.3010299956639812
consistencies,0.6989700043360189
consolations,0.47712125471966244
consoles,0.6020599913279624
consolidates,0.3010299956639812
consolidators,0.3010299956639812
consorted,0.9030899869919435
consortia,0.3010299956639812
consorts,0.7781512503836436
conspicuously,0.6020599913279624
conspiration,0.47712125471966244
conspiratorial,0.8450980400142568
conspirer,0.3010299956639812
conspires,0.9030899869919435
const,0.3010299956639812
constances,0.47712125471966244
constants,0.6989700043360189
consternation,0.9030899869919435
constituencies,0.3010299956639812
constituent,0.8450980400142568
constituting,0.6989700043360189
constitutionality,0.8450980400142568
constitutionals,0.47712125471966244
constitutions,0.6020599913279624
constr,0.3010299956639812
constrain,0.47712125471966244
constrains,0.6020599913279624
constraint,0.47712125471966244
constrict,0.6020599913279624
constricted,0.9030899869919435
constricting,0.8450980400142568
constriction,0.6020599913279624
constrictive,0.7781512503836436
constrictors,0.9542425094393249
constricts,0.6989700043360189
constructionist,0.3010299956639812
constructions,0.6989700043360189
constructively,0.9030899869919435
constructor,0.47712125471966244
constructors,0.47712125471966244
construes,0.3010299956639812
consubstantiation,0.3010299956639812
consulates,0.9030899869919435
consuls,0.3010299956639812
consulto,0.3010299956639812
consumables,0.7781512503836436
consumated,0.3010299956639812
consumation,0.3010299956639812
consumedly,0.47712125471966244
consummately,0.3010299956639812
consummates,0.3010299956639812
consummating,0.6020599913279624
consummations,0.3010299956639812
consumptive,0.3010299956639812
consumptives,0.3010299956639812
cont,0.6020599913279624
contagions,0.3010299956639812
contagiously,0.3010299956639812
containable,0.6989700043360189
contaminant,0.6020599913279624
contaminates,0.6020599913279624
contaminative,0.3010299956639812
contd,0.3010299956639812
conte,0.47712125471966244
contemned,0.3010299956639812
contemplates,0.6020599913279624
contemplative,0.7781512503836436
contemporaneously,0.3010299956639812
contemporize,0.3010299956639812
contemptibly,0.3010299956639812
contemptuously,0.6020599913279624
contended,0.8450980400142568
contendere,0.47712125471966244
contending,0.6989700043360189
contentedly,0.7781512503836436
contently,0.47712125471966244
contestable,0.3010299956639812
contestation,0.47712125471966244
contested,0.8450980400142568
contester,0.3010299956639812
contexts,0.3010299956639812
contextual,0.47712125471966244
contextualized,0.3010299956639812
contextualizing,0.47712125471966244
contextually,0.3010299956639812
contiguous,0.6020599913279624
contin,0.6020599913279624
continentals,0.3010299956639812
contingents,0.47712125471966244
continuances,0.8450980400142568
continuations,0.3010299956639812
continuums,0.3010299956639812
conto,0.3010299956639812
contort,0.7781512503836436
contorted,0.7781512503836436
contorting,0.3010299956639812
contortion,0.6989700043360189
contortionist,0.8450980400142568
contortionists,0.3010299956639812
contortions,0.6020599913279624
contorts,0.47712125471966244
contoured,0.6989700043360189
contouring,0.47712125471966244
contr,0.3010299956639812
contra,0.6020599913279624
contracture,0.3010299956639812
contrail,0.47712125471966244
contrails,0.3010299956639812
contraindicated,0.6020599913279624
contraindications,0.6020599913279624
contrapuntal,0.9030899869919435
contraries,0.3010299956639812
contrariness,0.47712125471966244
contrariwise,0.47712125471966244
contrasted,0.47712125471966244
contrasting,0.7781512503836436
contravene,0.3010299956639812
contravened,0.47712125471966244
contravenes,0.47712125471966244
contravening,0.6020599913279624
contravention,0.6020599913279624
contrecoup,0.47712125471966244
contretemps,0.7781512503836436
contributable,0.3010299956639812
contributory,0.6020599913279624
contritely,0.3010299956639812
contriteness,0.3010299956639812
contrivance,0.7781512503836436
contrivances,0.6020599913279624
contrive,0.7781512503836436
contriver,0.3010299956639812
contriving,0.47712125471966244
controled,0.3010299956639812
controling,0.6020599913279624
controllable,0.9542425094393249
controlment,0.3010299956639812
controversially,0.3010299956639812
controversies,0.6020599913279624
controverted,0.3010299956639812
contumely,0.3010299956639812
contused,0.3010299956639812
contusing,0.3010299956639812
conundrums,0.47712125471966244
conus,0.6020599913279624
conv,0.6020599913279624
convalesce,0.6020599913279624
convalesced,0.3010299956639812
convalescence,0.6989700043360189
convalesces,0.3010299956639812
convalescing,0.8450980400142568
convection,0.6989700043360189
convective,0.47712125471966244
convector,0.3010299956639812
convenes,0.9542425094393249
conveniency,0.3010299956639812
conventionality,0.6989700043360189
conventionally,0.8450980400142568
conventioneers,0.7781512503836436
converged,0.7781512503836436
convergent,0.47712125471966244
conversable,0.3010299956639812
conversant,0.8450980400142568
conversationalists,0.3010299956639812
conversed,0.7781512503836436
conversely,0.9542425094393249
converses,0.3010299956639812
conversi,0.3010299956639812
conversions,0.7781512503836436
convertable,0.3010299956639812
conveyances,0.47712125471966244
conveys,0.9542425094393249
convincer,0.47712125471966244
convivial,0.9542425094393249
conviviality,0.6989700043360189
convocation,0.6020599913279624
convocations,0.3010299956639812
convoluting,0.3010299956639812
convolution,0.3010299956639812
convolutions,0.47712125471966244
convulse,0.8450980400142568
convulsed,0.6989700043360189
convulses,0.3010299956639812
convulsively,0.47712125471966244
cony,0.3010299956639812
cooed,0.3010299956639812
cooer,0.3010299956639812
cooey,0.3010299956639812
cookers,0.3010299956639812
cookery,0.8450980400142568
cookhouse,0.3010299956639812
cookouts,0.7781512503836436
cookware,0.8450980400142568
cooky,0.3010299956639812
coolants,0.6020599913279624
coolies,0.8450980400142568
coolly,0.8450980400142568
coombes,0.9030899869919435
coonhound,0.6020599913279624
coonhounds,0.3010299956639812
coonskin,0.7781512503836436
coonskins,0.3010299956639812
cooperage,0.47712125471966244
cooperatives,0.3010299956639812
cooperator,0.3010299956639812
cooping,0.3010299956639812
coops,0.3010299956639812
coopted,0.3010299956639812
coordinations,0.9030899869919435
coordinators,0.9030899869919435
coos,0.7781512503836436
cootch,0.3010299956639812
coots,0.3010299956639812
cooty,0.3010299956639812
copasetic,0.8450980400142568
coped,0.7781512503836436
copepods,0.3010299956639812
coper,0.47712125471966244
copernicans,0.3010299956639812
copes,0.3010299956639812
copiers,0.6020599913279624
copout,0.3010299956639812
copperhead,0.9030899869919435
copperheads,0.6020599913279624
copperplate,0.3010299956639812
coppery,0.47712125471966244
coppin,0.6989700043360189
copra,0.6989700043360189
coprocessors,0.3010299956639812
coproducer,0.3010299956639812
coprophilia,0.47712125471966244
copters,0.8450980400142568
coptic,0.3010299956639812
copula,0.3010299956639812
copulated,0.3010299956639812
copulates,0.3010299956639812
copulating,0.8450980400142568
copulation,0.9542425094393249
copulations,0.3010299956639812
copulative,0.3010299956639812
copulatory,0.6020599913279624
copybook,0.6989700043360189
copycats,0.9030899869919435
copycatted,0.3010299956639812
copycatting,0.47712125471966244
copyhold,0.3010299956639812
copyist,0.8450980400142568
copyrighted,0.9030899869919435
copyrights,0.3010299956639812
copywriters,0.3010299956639812
coquettish,0.3010299956639812
coquille,0.6020599913279624
coquilles,0.8450980400142568
coquin,0.3010299956639812
coracobrachialis,0.3010299956639812
coracoid,0.47712125471966244
coraggio,0.3010299956639812
corals,0.6989700043360189
coran,0.3010299956639812
coranto,0.47712125471966244
corbeau,0.6020599913279624
corbeil,0.47712125471966244
corbeille,0.47712125471966244
corbet,0.47712125471966244
cordage,0.7781512503836436
corded,0.3010299956639812
corder,0.3010299956639812
cordiality,0.47712125471966244
cordillera,0.8450980400142568
cordilleras,0.3010299956639812
cording,0.3010299956639812
cordis,0.7781512503836436
cordite,0.6020599913279624
cordoning,0.47712125471966244
cordons,0.3010299956639812
cordovan,0.3010299956639812
corduroys,0.9030899869919435
cordwood,0.6020599913279624
cordyline,0.3010299956639812
cored,0.3010299956639812
coregent,0.6020599913279624
corespondent,0.9030899869919435
corgi,0.3010299956639812
corgis,0.6020599913279624
coriaceous,0.3010299956639812
coriander,0.6989700043360189
corinthian,0.8450980400142568
corkboard,0.6020599913279624
corking,0.6020599913279624
corkscrews,0.6020599913279624
cormorant,0.7781512503836436
cormorants,0.3010299956639812
cornballs,0.6989700043360189
corncracker,0.3010299956639812
corncrib,0.3010299956639812
cornel,0.3010299956639812
cornerstones,0.7781512503836436
cornfields,0.7781512503836436
cornflower,0.6020599913279624
cornflowers,0.8450980400142568
cornhole,0.9030899869919435
cornhusks,0.3010299956639812
cornice,0.47712125471966244
cornices,0.6989700043360189
cornier,0.3010299956639812
corniest,0.6020599913279624
corning,0.9030899869919435
cornishman,0.7781512503836436
cornrow,0.47712125471966244
cornrows,0.8450980400142568
cornstalk,0.47712125471966244
cornstalks,0.3010299956639812
cornu,0.47712125471966244
cornuto,0.3010299956639812
corolla,0.3010299956639812
coronados,0.3010299956639812
coronal,0.9030899869919435
coronals,0.47712125471966244
coronaries,0.6989700043360189
coronas,0.6020599913279624
coronated,0.6020599913279624
coronations,0.47712125471966244
coronavirus,0.3010299956639812
coronel,0.8450980400142568
coroners,0.8450980400142568
coronet,0.8450980400142568
corpora,0.3010299956639812
corporals,0.9030899869919435
corporative,0.3010299956639812
corpulent,0.47712125471966244
corpuscular,0.3010299956639812
corpuses,0.3010299956639812
corr,0.6020599913279624
corralled,0.8450980400142568
corralling,0.6020599913279624
correctable,0.7781512503836436
corrects,0.7781512503836436
correlated,0.6020599913279624
correlates,0.6020599913279624
correlating,0.47712125471966244
correlative,0.3010299956639812
corrente,0.3010299956639812
correspondingly,0.3010299956639812
corrido,0.3010299956639812
corroborative,0.47712125471966244
corrode,0.7781512503836436
corrodes,0.9030899869919435
corroding,0.6020599913279624
corrosives,0.47712125471966244
corrosivity,0.3010299956639812
corrupter,0.47712125471966244
corruptions,0.47712125471966244
corruptly,0.3010299956639812
corruptness,0.3010299956639812
corruptor,0.3010299956639812
corsages,0.7781512503836436
corsair,0.9030899869919435
corseted,0.3010299956639812
cortege,0.47712125471966244
cortes,0.9542425094393249
corticospinal,0.3010299956639812
corticosteroids,0.9542425094393249
cortisol,0.8450980400142568
corundum,0.6020599913279624
coruscant,0.3010299956639812
coruscation,0.3010299956639812
corven,0.3010299956639812
corvettes,0.8450980400142568
corvina,0.47712125471966244
corvo,0.6020599913279624
corvus,0.6020599913279624
cose,0.8450980400142568
coset,0.3010299956639812
cosier,0.3010299956639812
cosigned,0.6989700043360189
cosigning,0.3010299956639812
cosine,0.8450980400142568
cosiness,0.47712125471966244
cosmetically,0.47712125471966244
cosmetician,0.6020599913279624
cosmetologist,0.9030899869919435
cosmological,0.6989700043360189
cosmologies,0.47712125471966244
cosmologist,0.3010299956639812
cosmology,0.8450980400142568
cosmonaut,0.9542425094393249
cosmopolitans,0.9030899869919435
cosponsor,0.3010299956639812
cosponsoring,0.3010299956639812
costal,0.9542425094393249
costars,0.7781512503836436
costed,0.47712125471966244
costliest,0.6020599913279624
costosternal,0.3010299956639812
costumer,0.9542425094393249
costumers,0.47712125471966244
costumier,0.3010299956639812
costuming,0.47712125471966244
cote,0.6020599913279624
coteau,0.47712125471966244
coterie,0.6020599913279624
cotes,0.47712125471966244
cotillions,0.6020599913279624
cott,0.3010299956639812
cotta,0.6989700043360189
cottoned,0.3010299956639812
cottoner,0.3010299956639812
cottonmouth,0.47712125471966244
cottonmouths,0.8450980400142568
cottonpicking,0.3010299956639812
cottons,0.8450980400142568
cottonwoods,0.47712125471966244
cottony,0.6020599913279624
cotyledon,0.8450980400142568
couchant,0.47712125471966244
couche,0.47712125471966244
couched,0.47712125471966244
couching,0.9030899869919435
coud,0.47712125471966244
cougher,0.3010299956639812
coul,0.6020599913279624
couldst,0.8450980400142568
coulee,0.9030899869919435
coulees,0.47712125471966244
coulier,0.47712125471966244
coulis,0.3010299956639812
coulisse,0.3010299956639812
coulomb,0.3010299956639812
coumarin,0.47712125471966244
councillors,0.3010299956639812
councilors,0.3010299956639812
councils,0.9542425094393249
councilwoman,0.9030899869919435
counselled,0.7781512503836436
counsels,0.9030899869919435
countenanced,0.3010299956639812
counteractant,0.3010299956639812
counteracted,0.3010299956639812
counteracting,0.47712125471966244
counteraction,0.3010299956639812
counteractive,0.9542425094393249
counteracts,0.6989700043360189
counteragent,0.3010299956639812
counterargument,0.3010299956639812
counterattacked,0.6989700043360189
counterattacking,0.3010299956639812
counterattacks,0.7781512503836436
counterclaimed,0.47712125471966244
counterespionage,0.9542425094393249
counterfeited,0.47712125471966244
counterfeiter,0.7781512503836436
counterfeits,0.9030899869919435
counterforce,0.3010299956639812
countering,0.6020599913279624
counterinsurgency,0.6020599913279624
counterintuitive,0.6020599913279624
counterirritant,0.3010299956639812
counterman,0.3010299956639812
countermanding,0.7781512503836436
countermine,0.47712125471966244
countermove,0.6989700043360189
counteroffensive,0.8450980400142568
counteroffers,0.3010299956639812
counterorder,0.3010299956639812
counterplay,0.3010299956639812
counterpoise,0.47712125471966244
counterproposal,0.6020599913279624
counterpunch,0.3010299956639812
counterpuncher,0.3010299956639812
counterrevolution,0.47712125471966244
counterrevolutionaries,0.47712125471966244
counterrevolutionary,0.8450980400142568
countersign,0.9542425094393249
countersignature,0.47712125471966244
countersigned,0.8450980400142568
counterspies,0.3010299956639812
counterstrike,0.6989700043360189
countersuit,0.47712125471966244
countertenor,0.3010299956639812
counterterrorism,0.47712125471966244
counterterrorist,0.7781512503836436
countertraction,0.6020599913279624
countertransference,0.47712125471966244
countervail,0.3010299956639812
counterweight,0.9542425094393249
counterweighted,0.47712125471966244
counterweights,0.47712125471966244
countesses,0.7781512503836436
countinghouse,0.3010299956639812
countrified,0.3010299956639812
countrywoman,0.7781512503836436
countrywomen,0.3010299956639812
countywide,0.7781512503836436
coupes,0.7781512503836436
coupler,0.6989700043360189
couplers,0.8450980400142568
couplet,0.47712125471966244
couplets,0.3010299956639812
coups,0.6989700043360189
courgette,0.3010299956639812
couriered,0.3010299956639812
coursed,0.47712125471966244
courteously,0.6020599913279624
courthouses,0.3010299956639812
courtier,0.6020599913279624
courtiers,0.7781512503836436
courtships,0.6020599913279624
cousinhood,0.3010299956639812
cousinly,0.47712125471966244
couth,0.9030899869919435
couturier,0.9542425094393249
couturiers,0.3010299956639812
covalent,0.7781512503836436
covariance,0.47712125471966244
covariant,0.3010299956639812
covenanter,0.3010299956639812
covenants,0.7781512503836436
covens,0.7781512503836436
coverall,0.6020599913279624
coverings,0.6989700043360189
coverless,0.3010299956639812
coverts,0.47712125471966244
coverup,0.6989700043360189
coverups,0.3010299956639812
coves,0.47712125471966244
covetous,0.6989700043360189
covetousness,0.3010299956639812
coveys,0.3010299956639812
covin,0.9030899869919435
cowan,0.8450980400142568
cowardy,0.3010299956639812
cowed,0.8450980400142568
cowered,0.47712125471966244
cowhide,0.9030899869919435
cowl,0.7781512503836436
cowlick,0.6989700043360189
cowling,0.6020599913279624
cowlings,0.7781512503836436
cowman,0.6020599913279624
cowmen,0.3010299956639812
cowpat,0.3010299956639812
cowpath,0.3010299956639812
cowpats,0.3010299956639812
cowpoke,0.47712125471966244
cowpokes,0.8450980400142568
cowpox,0.8450980400142568
cowpuncher,0.47712125471966244
cowpunchers,0.3010299956639812
cowrie,0.6020599913279624
cowry,0.3010299956639812
cowshed,0.47712125471966244
cowsheds,0.3010299956639812
cowskin,0.3010299956639812
coxcomb,0.6989700043360189
coxes,0.3010299956639812
coxswain,0.7781512503836436
coyly,0.6020599913279624
coyness,0.47712125471966244
cozed,0.3010299956639812
cozen,0.3010299956639812
cozenage,0.3010299956639812
cozened,0.6989700043360189
cozier,0.9542425094393249
cozies,0.6020599913279624
coziest,0.3010299956639812
cozily,0.3010299956639812
cpd,0.47712125471966244
cpo,0.3010299956639812
cps,0.8450980400142568
cpt,0.6989700043360189
crabbed,0.47712125471966244
crabber,0.47712125471966244
crabbiness,0.47712125471966244
crabbit,0.3010299956639812
crabgrass,0.8450980400142568
crabman,0.3010299956639812
crackable,0.3010299956639812
crackback,0.47712125471966244
crackbrained,0.47712125471966244
crackdowns,0.3010299956639812
crackerjacks,0.8450980400142568
crackled,0.3010299956639812
crackly,0.47712125471966244
crackup,0.9030899869919435
crackups,0.3010299956639812
cracky,0.7781512503836436
craddy,0.3010299956639812
cradled,0.9030899869919435
cradling,0.9542425094393249
crafter,0.3010299956639812
craftier,0.47712125471966244
craftiest,0.47712125471966244
craftily,0.3010299956639812
cragged,0.3010299956639812
craggy,0.47712125471966244
crags,0.3010299956639812
crambo,0.3010299956639812
crampon,0.47712125471966244
crampons,0.3010299956639812
crampy,0.7781512503836436
craned,0.47712125471966244
craner,0.6989700043360189
crang,0.3010299956639812
craning,0.47712125471966244
craniofacial,0.3010299956639812
craniopharyngioma,0.3010299956639812
craniotomy,0.7781512503836436
craniums,0.3010299956639812
crankcase,0.9542425094393249
crankier,0.3010299956639812
crankiest,0.3010299956639812
crankiness,0.7781512503836436
crankshaft,0.8450980400142568
crape,0.3010299956639812
crapehanger,0.47712125471966244
crapes,0.3010299956639812
crappers,0.47712125471966244
crappier,0.6020599913279624
crappiest,0.6989700043360189
crappin,0.6989700043360189
crapshooter,0.3010299956639812
crapshooters,0.3010299956639812
crapulous,0.3010299956639812
crapy,0.3010299956639812
craquelure,0.47712125471966244
crashingly,0.3010299956639812
crashworthiness,0.47712125471966244
crassness,0.3010299956639812
cratch,0.47712125471966244
crated,0.8450980400142568
crateful,0.3010299956639812
crating,0.6020599913279624
cravats,0.6989700043360189
cravenly,0.47712125471966244
crawdad,0.7781512503836436
crawdads,0.6989700043360189
crawfished,0.3010299956639812
crawlies,0.8450980400142568
crawlspaces,0.3010299956639812
crawly,0.8450980400142568
crayfish,0.47712125471966244
crazes,0.3010299956639812
crazily,0.7781512503836436
cre,0.6020599913279624
creaked,0.47712125471966244
creamers,0.7781512503836436
creamery,0.8450980400142568
creamier,0.3010299956639812
creamiest,0.3010299956639812
creaming,0.7781512503836436
creat,0.47712125471966244
creatin,0.47712125471966244
creationist,0.47712125471966244
creationists,0.3010299956639812
creatives,0.3010299956639812
credential,0.7781512503836436
credentialed,0.6989700043360189
credere,0.47712125471966244
credibly,0.6989700043360189
creditable,0.7781512503836436
crediting,0.6020599913279624
creditor,0.9030899869919435
credulity,0.6020599913279624
credulous,0.3010299956639812
cree,0.6989700043360189
creedmore,0.3010299956639812
creeds,0.9542425094393249
creekside,0.6020599913279624
creel,0.6989700043360189
creem,0.6989700043360189
creen,0.6020599913279624
creepier,0.7781512503836436
creepies,0.3010299956639812
creepiest,0.8450980400142568
crees,0.8450980400142568
cremains,0.3010299956639812
cremaster,0.7781512503836436
cremates,0.3010299956639812
cremating,0.6989700043360189
cremator,0.3010299956639812
crematoria,0.9542425094393249
cremona,0.47712125471966244
creoles,0.47712125471966244
creosote,0.9030899869919435
creosotes,0.3010299956639812
crepehanger,0.47712125471966244
crepey,0.3010299956639812
crepitation,0.3010299956639812
crepitus,0.3010299956639812
crepuscular,0.3010299956639812
crepuscule,0.47712125471966244
crescendos,0.47712125471966244
crescentic,0.3010299956639812
cress,0.3010299956639812
cressida,0.8450980400142568
cresson,0.6020599913279624
cressy,0.6020599913279624
crested,0.7781512503836436
crestfallen,0.8450980400142568
cresting,0.3010299956639812
crests,0.9030899869919435
cresyl,0.3010299956639812
crevasse,0.6020599913279624
crevasses,0.3010299956639812
creviced,0.3010299956639812
crevices,0.7781512503836436
crewcut,0.6020599913279624
crewed,0.8450980400142568
crewing,0.3010299956639812
cribbed,0.6020599913279624
cribbing,0.6020599913279624
cricketer,0.47712125471966244
crile,0.3010299956639812
crim,0.7781512503836436
criminalist,0.9030899869919435
criminality,0.8450980400142568
criminalize,0.9542425094393249
criminalizes,0.3010299956639812
criminological,0.6020599913279624
criminologist,0.7781512503836436
criminologists,0.6020599913279624
crimped,0.6989700043360189
crimping,0.6020599913279624
crimpling,0.3010299956639812
cringed,0.6989700043360189
cringle,0.3010299956639812
crinite,0.3010299956639812
crinkled,0.6020599913279624
crinkles,0.7781512503836436
crinkly,0.6989700043360189
crinoid,0.47712125471966244
crinoline,0.6989700043360189
crinums,0.3010299956639812
criolla,0.3010299956639812
criollo,0.9030899869919435
criollos,0.3010299956639812
crippingly,0.3010299956639812
crippler,0.47712125471966244
crispier,0.3010299956639812
crispiness,0.3010299956639812
crisping,0.3010299956639812
crisply,0.3010299956639812
crispness,0.47712125471966244
criss,0.9542425094393249
crisscrossed,0.6989700043360189
crisscrosses,0.3010299956639812
crisscrossing,0.7781512503836436
criticises,0.3010299956639812
criticising,0.9030899869919435
critiqued,0.6989700043360189
critiques,0.9542425094393249
critiquing,0.7781512503836436
critism,0.3010299956639812
crl,0.6020599913279624
cro,0.3010299956639812
croakers,0.47712125471966244
croaky,0.3010299956639812
croat,0.47712125471966244
crochet,0.9542425094393249
crocheted,0.6020599913279624
crocheter,0.3010299956639812
crocheting,0.7781512503836436
crochets,0.6989700043360189
crocidolite,0.6020599913279624
crockery,0.7781512503836436
crocks,0.6020599913279624
crocus,0.6020599913279624
crocuses,0.3010299956639812
crofters,0.47712125471966244
crofts,0.47712125471966244
crois,0.6020599913279624
croker,0.3010299956639812
crones,0.6020599913279624
cronk,0.47712125471966244
cronus,0.9542425094393249
cronyism,0.3010299956639812
crookback,0.3010299956639812
crookedest,0.6020599913279624
crookedness,0.47712125471966244
crookery,0.3010299956639812
crooking,0.3010299956639812
crooned,0.6020599913279624
crooners,0.8450980400142568
croppers,0.3010299956639812
cropping,0.9030899869919435
croquette,0.47712125471966244
croquettes,0.3010299956639812
crores,0.3010299956639812
crossbar,0.7781512503836436
crossbeam,0.47712125471966244
crossbones,0.7781512503836436
crossbows,0.6989700043360189
crossbreds,0.3010299956639812
crossbreed,0.47712125471966244
crossbreeding,0.6989700043360189
crosscheck,0.6989700043360189
crosschecked,0.6989700043360189
crosscurrent,0.3010299956639812
crosscurrents,0.3010299956639812
crosscut,0.8450980400142568
crosscuts,0.6020599913279624
crosscutting,0.3010299956639812
crosse,0.47712125471966244
crosser,0.7781512503836436
crosshatch,0.3010299956639812
crossings,0.9030899869919435
crossjack,0.3010299956639812
crosslet,0.47712125471966244
crossley,0.47712125471966244
crossly,0.6020599913279624
crossness,0.3010299956639812
crossovers,0.3010299956639812
crosspatch,0.47712125471966244
crosstie,0.3010299956639812
crosstrees,0.3010299956639812
crosswalks,0.47712125471966244
crossway,0.3010299956639812
crossways,0.6020599913279624
crosswind,0.9030899869919435
crosswinds,0.7781512503836436
crosswise,0.3010299956639812
crost,0.8450980400142568
crotalid,0.3010299956639812
crotalus,0.3010299956639812
crotches,0.6989700043360189
crotchet,0.47712125471966244
crotchets,0.3010299956639812
croton,0.6989700043360189
croucher,0.6020599913279624
croupiers,0.47712125471966244
croute,0.6020599913279624
croutons,0.7781512503836436
crowbars,0.8450980400142568
crowberries,0.3010299956639812
crowberry,0.7781512503836436
croyden,0.7781512503836436
croydon,0.6020599913279624
crozier,0.6989700043360189
crts,0.3010299956639812
cru,0.6020599913279624
crucially,0.47712125471966244
cruciate,0.47712125471966244
cruciferous,0.3010299956639812
crucifixions,0.9030899869919435
cruciform,0.3010299956639812
crudeness,0.47712125471966244
cruder,0.6989700043360189
crudest,0.6020599913279624
crudites,0.6989700043360189
crudity,0.6989700043360189
cruds,0.7781512503836436
crueller,0.3010299956639812
cruellest,0.6989700043360189
cruelties,0.7781512503836436
cruet,0.3010299956639812
crull,0.3010299956639812
crullers,0.7781512503836436
crum,0.47712125471966244
crumbed,0.6020599913279624
crumblings,0.3010299956639812
crumbly,0.8450980400142568
crumby,0.6020599913279624
crummiest,0.6020599913279624
crumminess,0.3010299956639812
crummock,0.3010299956639812
crump,0.7781512503836436
crumping,0.47712125471966244
crumple,0.9542425094393249
crumples,0.47712125471966244
crumps,0.3010299956639812
crunchable,0.47712125471966244
cruncher,0.6989700043360189
crunchers,0.47712125471966244
crunchier,0.3010299956639812
crunchiness,0.3010299956639812
crunk,0.7781512503836436
cruppers,0.3010299956639812
crushers,0.8450980400142568
crushingly,0.3010299956639812
crustacea,0.47712125471966244
crustaceans,0.8450980400142568
crustaceous,0.47712125471966244
crusting,0.3010299956639812
crustless,0.47712125471966244
crut,0.3010299956639812
cruzeiro,0.6989700043360189
cruzeiros,0.6020599913279624
crybabies,0.9030899869919435
cryobiologist,0.3010299956639812
cryobiology,0.6020599913279624
cryogen,0.47712125471966244
cryonic,0.6020599913279624
cryptanalysis,0.3010299956639812
crypto,0.6989700043360189
cryptococcus,0.3010299956639812
cryptogenic,0.3010299956639812
cryptogram,0.3010299956639812
cryptograms,0.3010299956639812
cryptograph,0.3010299956639812
cryptographer,0.47712125471966244
cryptographers,0.3010299956639812
cryptologic,0.3010299956639812
cryptologist,0.3010299956639812
cryptology,0.47712125471966244
cryptonym,0.3010299956639812
cryptos,0.3010299956639812
crypts,0.7781512503836436
crystallic,0.6020599913279624
crystallised,0.3010299956639812
crystallization,0.9030899869919435
crystallize,0.6989700043360189
crystallizes,0.47712125471966244
crystallizing,0.47712125471966244
crystallography,0.3010299956639812
crystalloid,0.47712125471966244
csc,0.3010299956639812
cst,0.3010299956639812
ctenophora,0.6020599913279624
cuarto,0.6020599913279624
cubage,0.3010299956639812
cubbies,0.9542425094393249
cubbyhole,0.7781512503836436
cubbyholes,0.3010299956639812
cubeb,0.3010299956639812
cubical,0.3010299956639812
cubics,0.6020599913279624
cubing,0.6020599913279624
cubism,0.8450980400142568
cubist,0.47712125471966244
cubistic,0.3010299956639812
cubit,0.47712125471966244
cubmaster,0.3010299956639812
cuckolded,0.47712125471966244
cuckolds,0.3010299956639812
cuckooing,0.3010299956639812
cuda,0.47712125471966244
cudbear,0.6020599913279624
cuddies,0.47712125471966244
cuddlier,0.3010299956639812
cudgel,0.3010299956639812
cudgels,0.3010299956639812
cueball,0.47712125471966244
cued,0.9542425094393249
cueing,0.47712125471966244
cuerpo,0.3010299956639812
cuffing,0.9030899869919435
cufflink,0.7781512503836436
cuing,0.6020599913279624
cuirass,0.3010299956639812
cuisines,0.6020599913279624
cukes,0.7781512503836436
cul,0.6989700043360189
culbert,0.3010299956639812
culex,0.3010299956639812
cull,0.6989700043360189
culled,0.7781512503836436
cullies,0.3010299956639812
culling,0.3010299956639812
culls,0.47712125471966244
culminate,0.8450980400142568
culminated,0.7781512503836436
culminates,0.9030899869919435
culottes,0.47712125471966244
culpability,0.8450980400142568
cultch,0.3010299956639812
culter,0.9030899869919435
cultish,0.3010299956639812
cultists,0.3010299956639812
cultivar,0.47712125471966244
cultivates,0.6020599913279624
cultivation,0.9542425094393249
cultivator,0.7781512503836436
cultureless,0.6020599913279624
culturing,0.47712125471966244
cultus,0.3010299956639812
culverts,0.7781512503836436
cummerbund,0.9542425094393249
cummerbunds,0.47712125471966244
cummins,0.7781512503836436
cumquat,0.3010299956639812
cums,0.6020599913279624
cumulated,0.3010299956639812
cumulonimbus,0.47712125471966244
cuneiform,0.8450980400142568
cunners,0.47712125471966244
cunninger,0.3010299956639812
cunningest,0.3010299956639812
cunningness,0.3010299956639812
cupful,0.3010299956639812
cupholder,0.3010299956639812
cupidity,0.3010299956639812
cupids,0.6989700043360189
cuppa,0.9542425094393249
cupped,0.7781512503836436
